date,driver_number,gap_to_leader,interval,meeting_key,session_key
2025-12-07 13:03:46.858000+00:00,87,2.63,0.131,1276,9839
2025-12-07 13:03:46.938000+00:00,44,2.707,0.077,1276,9839
2025-12-07 13:03:47.196000+00:00,23,2.93,0.223,1276,9839
2025-12-07 13:03:47.254000+00:00,18,3.071,0.141,1276,9839
2025-12-07 13:03:47.423000+00:00,12,3.276,0.205,1276,9839
2025-12-07 13:03:47.623000+00:00,27,3.542,0.266,1276,9839
2025-12-07 13:03:47.783000+00:00,10,3.779,0.237,1276,9839
2025-12-07 13:03:47.860000+00:00,43,3.906,0.127,1276,9839
2025-12-07 13:03:48.771000+00:00,4,0.423,0.423,1276,9839
2025-12-07 13:03:49.080000+00:00,81,0.726,0.303,1276,9839
2025-12-07 13:03:49.447000+00:00,16,1.109,0.383,1276,9839
2025-12-07 13:03:49.666000+00:00,14,1.329,0.22,1276,9839
2025-12-07 13:03:50.025000+00:00,63,1.684,0.355,1276,9839
2025-12-07 13:03:50.322000+00:00,5,1.981,0.297,1276,9839
2025-12-07 13:03:50.526000+00:00,6,2.161,0.18,1276,9839
2025-12-07 13:03:50.621000+00:00,31,2.276,0.115,1276,9839
2025-12-07 13:03:50.866000+00:00,22,2.516,0.24,1276,9839
2025-12-07 13:03:51.097000+00:00,30,2.672,0.156,1276,9839
2025-12-07 13:03:51.357000+00:00,55,3.006,0.334,1276,9839
2025-12-07 13:03:51.374000+00:00,87,3.029,0.023,1276,9839
2025-12-07 13:03:51.438000+00:00,4,0.42,0.42,1276,9839
2025-12-07 13:03:51.640000+00:00,44,3.235,0.206,1276,9839
2025-12-07 13:03:51.666000+00:00,23,3.303,0.068,1276,9839
2025-12-07 13:03:51.835000+00:00,81,0.782,0.362,1276,9839
2025-12-07 13:03:51.939000+00:00,18,3.553,0.25,1276,9839
2025-12-07 13:03:52.039000+00:00,12,3.719,0.166,1276,9839
2025-12-07 13:03:52.110000+00:00,16,1.099,0.317,1276,9839
2025-12-07 13:03:52.341000+00:00,27,3.974,0.255,1276,9839
2025-12-07 13:03:52.351000+00:00,14,1.343,0.244,1276,9839
2025-12-07 13:03:52.595000+00:00,10,4.229,0.255,1276,9839
2025-12-07 13:03:52.677000+00:00,43,4.331,0.102,1276,9839
2025-12-07 13:03:52.711000+00:00,63,1.722,0.379,1276,9839
2025-12-07 13:03:53.218000+00:00,5,2.107,0.385,1276,9839
2025-12-07 13:03:53.229000+00:00,6,2.118,0.011,1276,9839
2025-12-07 13:03:53.365000+00:00,31,2.296,0.178,1276,9839
2025-12-07 13:03:53.695000+00:00,22,2.617,0.321,1276,9839
2025-12-07 13:03:53.936000+00:00,30,2.901,0.284,1276,9839
2025-12-07 13:03:54.357000+00:00,87,3.148,0.247,1276,9839
2025-12-07 13:03:54.389000+00:00,55,3.214,0.066,1276,9839
2025-12-07 13:03:54.686000+00:00,44,3.415,0.201,1276,9839
2025-12-07 13:03:54.842000+00:00,23,3.543,0.128,1276,9839
2025-12-07 13:03:55.058000+00:00,18,3.783,0.24,1276,9839
2025-12-07 13:03:55.155000+00:00,12,3.849,0.066,1276,9839
2025-12-07 13:03:55.431000+00:00,27,4.194,0.345,1276,9839
2025-12-07 13:03:55.622000+00:00,10,4.369,0.175,1276,9839
2025-12-07 13:03:55.714000+00:00,43,4.617,0.248,1276,9839
2025-12-07 13:03:55.729000+00:00,4,0.503,0.503,1276,9839
2025-12-07 13:03:56.071000+00:00,81,0.89,0.387,1276,9839
2025-12-07 13:03:56.596000+00:00,16,1.237,0.347,1276,9839
2025-12-07 13:03:56.774000+00:00,14,1.514,0.277,1276,9839
2025-12-07 13:03:57.597000+00:00,63,2.216,0.702,1276,9839
2025-12-07 13:03:57.807000+00:00,6,2.404,0.188,1276,9839
2025-12-07 13:03:57.888000+00:00,5,2.466,0.062,1276,9839
2025-12-07 13:03:58.258000+00:00,31,2.745,0.279,1276,9839
2025-12-07 13:03:58.589000+00:00,22,3.035,0.29,1276,9839
2025-12-07 13:03:58.715000+00:00,30,3.214,0.179,1276,9839
2025-12-07 13:03:58.988000+00:00,87,3.478,0.264,1276,9839
2025-12-07 13:03:59.184000+00:00,55,3.673,0.195,1276,9839
2025-12-07 13:03:59.573000+00:00,23,3.975,0.302,1276,9839
2025-12-07 13:03:59.624000+00:00,44,4.111,0.136,1276,9839
2025-12-07 13:03:59.896000+00:00,12,4.378,0.267,1276,9839
2025-12-07 13:04:00.010000+00:00,4,0.585,0.585,1276,9839
2025-12-07 13:04:00.159000+00:00,18,4.402,0.024,1276,9839
2025-12-07 13:04:00.271000+00:00,10,4.759,0.357,1276,9839
2025-12-07 13:04:00.296000+00:00,81,0.884,0.299,1276,9839
2025-12-07 13:04:00.435000+00:00,27,4.759,0.357,1276,9839
2025-12-07 13:04:00.614000+00:00,43,5.152,0.393,1276,9839
2025-12-07 13:04:00.770000+00:00,16,1.34,0.456,1276,9839
2025-12-07 13:04:00.907000+00:00,14,1.482,0.142,1276,9839
2025-12-07 13:04:01.687000+00:00,63,2.266,0.784,1276,9839
2025-12-07 13:04:01.965000+00:00,5,2.536,0.27,1276,9839
2025-12-07 13:04:02.008000+00:00,6,2.548,0.012,1276,9839
2025-12-07 13:04:02.230000+00:00,31,2.802,0.254,1276,9839
2025-12-07 13:04:02.512000+00:00,22,3.082,0.28,1276,9839
2025-12-07 13:04:02.707000+00:00,30,3.272,0.19,1276,9839
2025-12-07 13:04:03.008000+00:00,87,3.569,0.297,1276,9839
2025-12-07 13:04:03.208000+00:00,55,3.776,0.207,1276,9839
2025-12-07 13:04:03.496000+00:00,23,4.055,0.279,1276,9839
2025-12-07 13:04:03.675000+00:00,44,4.235,0.18,1276,9839
2025-12-07 13:04:03.909000+00:00,12,4.467,0.232,1276,9839
2025-12-07 13:04:04.030000+00:00,18,4.578,0.111,1276,9839
2025-12-07 13:04:04.283000+00:00,10,4.859,0.281,1276,9839
2025-12-07 13:04:04.339000+00:00,27,4.891,0.032,1276,9839
2025-12-07 13:04:04.666000+00:00,43,5.228,0.337,1276,9839
2025-12-07 13:04:05.110000+00:00,4,0.568,0.568,1276,9839
2025-12-07 13:04:05.358000+00:00,81,0.8,0.232,1276,9839
2025-12-07 13:04:05.839000+00:00,16,1.293,0.493,1276,9839
2025-12-07 13:04:05.889000+00:00,14,1.334,0.041,1276,9839
2025-12-07 13:04:06.775000+00:00,63,2.219,0.885,1276,9839
2025-12-07 13:04:07.006000+00:00,5,2.462,0.243,1276,9839
2025-12-07 13:04:07.107000+00:00,6,2.56,0.098,1276,9839
2025-12-07 13:04:07.189000+00:00,31,2.635,0.075,1276,9839
2025-12-07 13:04:07.498000+00:00,22,2.913,0.278,1276,9839
2025-12-07 13:04:07.706000+00:00,30,3.114,0.201,1276,9839
2025-12-07 13:04:07.996000+00:00,87,3.439,0.325,1276,9839
2025-12-07 13:04:08.228000+00:00,55,3.665,0.226,1276,9839
2025-12-07 13:04:08.538000+00:00,4,0.561,0.561,1276,9839
2025-12-07 13:04:08.538000+00:00,23,3.928,0.263,1276,9839
2025-12-07 13:04:08.652000+00:00,81,0.72,0.159,1276,9839
2025-12-07 13:04:08.652000+00:00,44,4.097,0.169,1276,9839
2025-12-07 13:04:08.908000+00:00,12,4.34,0.243,1276,9839
2025-12-07 13:04:08.988000+00:00,18,4.421,0.081,1276,9839
2025-12-07 13:04:09.175000+00:00,16,1.236,0.516,1276,9839
2025-12-07 13:04:09.230000+00:00,14,1.312,0.076,1276,9839
2025-12-07 13:04:09.420000+00:00,10,4.862,0.441,1276,9839
2025-12-07 13:04:09.431000+00:00,27,4.87,0.008,1276,9839
2025-12-07 13:04:09.630000+00:00,43,5.083,0.213,1276,9839
2025-12-07 13:04:10.088000+00:00,63,2.15,0.838,1276,9839
2025-12-07 13:04:10.289000+00:00,5,2.33,0.18,1276,9839
2025-12-07 13:04:10.338000+00:00,6,2.414,0.084,1276,9839
2025-12-07 13:04:10.440000+00:00,31,2.518,0.104,1276,9839
2025-12-07 13:04:10.688000+00:00,22,2.743,0.225,1276,9839
2025-12-07 13:04:10.871000+00:00,30,2.939,0.196,1276,9839
2025-12-07 13:04:11.217000+00:00,87,3.278,0.339,1276,9839
2025-12-07 13:04:11.459000+00:00,55,3.521,0.243,1276,9839
2025-12-07 13:04:11.725000+00:00,23,3.796,0.275,1276,9839
2025-12-07 13:04:11.879000+00:00,44,3.95,0.154,1276,9839
2025-12-07 13:04:12.121000+00:00,12,4.202,0.252,1276,9839
2025-12-07 13:04:12.197000+00:00,18,4.299,0.097,1276,9839
2025-12-07 13:04:12.746000+00:00,10,4.832,,1276,9839
2025-12-07 13:04:12.788000+00:00,27,4.818,0.519,1276,9839
2025-12-07 13:04:12.997000+00:00,43,5.021,0.189,1276,9839
2025-12-07 13:04:17.175000+00:00,4,0.554,0.554,1276,9839
2025-12-07 13:04:17.498000+00:00,81,0.851,0.297,1276,9839
2025-12-07 13:04:18.158000+00:00,16,1.493,0.642,1276,9839
2025-12-07 13:04:18.245000+00:00,14,1.622,0.129,1276,9839
2025-12-07 13:04:18.892000+00:00,63,2.268,0.646,1276,9839
2025-12-07 13:04:19.083000+00:00,4,0.596,0.596,1276,9839
2025-12-07 13:04:19.307000+00:00,5,2.659,0.391,1276,9839
2025-12-07 13:04:19.328000+00:00,81,0.857,0.261,1276,9839
2025-12-07 13:04:19.597000+00:00,6,2.921,0.262,1276,9839
2025-12-07 13:04:20.032000+00:00,16,1.54,0.683,1276,9839
2025-12-07 13:04:20.141000+00:00,22,3.459,0.538,1276,9839
2025-12-07 13:04:20.157000+00:00,31,3.473,0.014,1276,9839
2025-12-07 13:04:20.188000+00:00,14,1.706,0.166,1276,9839
2025-12-07 13:04:20.470000+00:00,30,3.707,0.234,1276,9839
2025-12-07 13:04:20.609000+00:00,87,3.872,0.165,1276,9839
2025-12-07 13:04:20.838000+00:00,63,2.356,0.65,1276,9839
2025-12-07 13:04:20.959000+00:00,55,4.267,0.395,1276,9839
2025-12-07 13:04:21.308000+00:00,12,4.527,0.26,1276,9839
2025-12-07 13:04:21.327000+00:00,5,2.773,0.417,1276,9839
2025-12-07 13:04:21.561000+00:00,44,4.694,0.167,1276,9839
2025-12-07 13:04:21.588000+00:00,6,3.004,0.231,1276,9839
2025-12-07 13:04:21.597000+00:00,23,4.776,0.082,1276,9839
2025-12-07 13:04:21.776000+00:00,18,5.137,0.361,1276,9839
2025-12-07 13:04:22.024000+00:00,22,3.545,0.541,1276,9839
2025-12-07 13:04:22.149000+00:00,10,5.502,0.365,1276,9839
2025-12-07 13:04:22.271000+00:00,30,3.739,0.194,1276,9839
2025-12-07 13:04:22.323000+00:00,31,3.538,0.534,1276,9839
2025-12-07 13:04:22.398000+00:00,27,5.744,0.242,1276,9839
2025-12-07 13:04:22.467000+00:00,87,3.966,0.227,1276,9839
2025-12-07 13:04:22.630000+00:00,43,5.989,0.245,1276,9839
2025-12-07 13:04:22.802000+00:00,55,4.289,0.323,1276,9839
2025-12-07 13:04:23.298000+00:00,44,4.762,0.473,1276,9839
2025-12-07 13:04:23.375000+00:00,23,4.869,0.107,1276,9839
2025-12-07 13:04:23.510000+00:00,12,4.977,0.108,1276,9839
2025-12-07 13:04:23.674000+00:00,18,5.196,0.219,1276,9839
2025-12-07 13:04:24.098000+00:00,10,5.606,0.41,1276,9839
2025-12-07 13:04:24.289000+00:00,27,5.806,0.2,1276,9839
2025-12-07 13:04:24.485000+00:00,43,5.988,0.182,1276,9839
2025-12-07 13:04:24.800000+00:00,81,0.735,0.139,1276,9839
2025-12-07 13:04:25.613000+00:00,16,1.534,0.799,1276,9839
2025-12-07 13:04:25.674000+00:00,14,1.617,0.083,1276,9839
2025-12-07 13:04:26.413000+00:00,63,,0.739,1276,9839
2025-12-07 13:04:26.807000+00:00,5,2.753,0.397,1276,9839
2025-12-07 13:04:27.038000+00:00,6,2.98,0.227,1276,9839
2025-12-07 13:04:27.444000+00:00,4,0.615,0.615,1276,9839
2025-12-07 13:04:27.467000+00:00,81,0.623,0.008,1276,9839
2025-12-07 13:04:27.598000+00:00,31,3.541,0.561,1276,9839
2025-12-07 13:04:27.619000+00:00,22,3.56,0.019,1276,9839
2025-12-07 13:04:27.698000+00:00,30,3.618,0.058,1276,9839
2025-12-07 13:04:27.938000+00:00,87,3.879,0.261,1276,9839
2025-12-07 13:04:28.258000+00:00,55,4.195,0.316,1276,9839
2025-12-07 13:04:28.309000+00:00,16,1.493,0.87,1276,9839
2025-12-07 13:04:28.338000+00:00,14,1.512,0.019,1276,9839
2025-12-07 13:04:28.785000+00:00,44,4.712,0.517,1276,9839
2025-12-07 13:04:28.829000+00:00,23,4.76,0.048,1276,9839
2025-12-07 13:04:29.107000+00:00,63,2.27,0.758,1276,9839
2025-12-07 13:04:29.215000+00:00,12,5.133,0.373,1276,9839
2025-12-07 13:04:29.235000+00:00,18,5.151,0.018,1276,9839
2025-12-07 13:04:29.475000+00:00,5,2.654,0.384,1276,9839
2025-12-07 13:04:29.628000+00:00,10,5.559,0.408,1276,9839
2025-12-07 13:04:29.731000+00:00,6,2.91,0.256,1276,9839
2025-12-07 13:04:29.775000+00:00,27,5.663,0.104,1276,9839
2025-12-07 13:04:29.910000+00:00,43,5.859,0.196,1276,9839
2025-12-07 13:04:30.297000+00:00,31,3.464,0.554,1276,9839
2025-12-07 13:04:30.396000+00:00,22,3.545,0.081,1276,9839
2025-12-07 13:04:30.452000+00:00,30,3.588,0.043,1276,9839
2025-12-07 13:04:30.608000+00:00,87,3.781,0.193,1276,9839
2025-12-07 13:04:30.776000+00:00,81,0.515,0.515,1276,9839
2025-12-07 13:04:30.907000+00:00,55,4.071,0.29,1276,9839
2025-12-07 13:04:30.939000+00:00,4,0.667,0.152,1276,9839
2025-12-07 13:04:31.422000+00:00,44,4.597,0.526,1276,9839
2025-12-07 13:04:31.477000+00:00,23,4.631,0.034,1276,9839
2025-12-07 13:04:31.807000+00:00,16,1.529,0.862,1276,9839
2025-12-07 13:04:31.818000+00:00,12,5.011,0.38,1276,9839
2025-12-07 13:04:31.918000+00:00,18,5.082,0.071,1276,9839
2025-12-07 13:04:32.270000+00:00,14,1.895,0.366,1276,9839
2025-12-07 13:04:32.315000+00:00,10,5.473,0.391,1276,9839
2025-12-07 13:04:32.338000+00:00,27,5.482,0.009,1276,9839
2025-12-07 13:04:32.670000+00:00,43,5.734,0.252,1276,9839
2025-12-07 13:04:32.683000+00:00,63,2.367,0.472,1276,9839
2025-12-07 13:04:33.165000+00:00,5,2.826,0.459,1276,9839
2025-12-07 13:04:33.549000+00:00,6,3.251,0.425,1276,9839
2025-12-07 13:04:33.889000+00:00,31,3.591,0.34,1276,9839
2025-12-07 13:04:34.244000+00:00,22,3.76,0.169,1276,9839
2025-12-07 13:04:34.258000+00:00,81,0.532,0.532,1276,9839
2025-12-07 13:04:34.307000+00:00,30,3.853,0.093,1276,9839
2025-12-07 13:04:34.396000+00:00,4,0.728,0.196,1276,9839
2025-12-07 13:04:34.453000+00:00,87,4.069,0.216,1276,9839
2025-12-07 13:04:34.870000+00:00,55,4.581,0.512,1276,9839
2025-12-07 13:04:35.023000+00:00,44,4.75,0.169,1276,9839
2025-12-07 13:04:35.355000+00:00,16,1.699,0.971,1276,9839
2025-12-07 13:04:35.377000+00:00,23,5.134,0.384,1276,9839
2025-12-07 13:04:35.675000+00:00,14,2.003,0.304,1276,9839
2025-12-07 13:04:35.707000+00:00,12,5.462,0.328,1276,9839
2025-12-07 13:04:35.878000+00:00,18,5.609,0.147,1276,9839
2025-12-07 13:04:36.140000+00:00,63,2.468,0.465,1276,9839
2025-12-07 13:04:36.226000+00:00,27,5.977,0.368,1276,9839
2025-12-07 13:04:36.311000+00:00,10,6.047,0.07,1276,9839
2025-12-07 13:04:36.525000+00:00,5,2.866,0.398,1276,9839
2025-12-07 13:04:36.638000+00:00,43,6.365,0.318,1276,9839
2025-12-07 13:04:36.975000+00:00,6,3.332,0.466,1276,9839
2025-12-07 13:04:37.462000+00:00,31,3.793,0.461,1276,9839
2025-12-07 13:04:37.674000+00:00,22,3.974,0.181,1276,9839
2025-12-07 13:04:37.790000+00:00,81,0.534,0.534,1276,9839
2025-12-07 13:04:37.801000+00:00,30,4.101,0.127,1276,9839
2025-12-07 13:04:37.869000+00:00,87,4.172,0.071,1276,9839
2025-12-07 13:04:38.055000+00:00,4,0.818,0.284,1276,9839
2025-12-07 13:04:38.460000+00:00,55,4.806,0.634,1276,9839
2025-12-07 13:04:38.688000+00:00,44,5.019,0.213,1276,9839
2025-12-07 13:04:38.941000+00:00,16,1.721,0.903,1276,9839
2025-12-07 13:04:39.050000+00:00,23,5.382,0.363,1276,9839
2025-12-07 13:04:39.284000+00:00,14,2.034,0.313,1276,9839
2025-12-07 13:04:39.491000+00:00,18,5.83,0.448,1276,9839
2025-12-07 13:04:39.658000+00:00,12,6.004,0.174,1276,9839
2025-12-07 13:04:39.754000+00:00,63,2.504,0.47,1276,9839
2025-12-07 13:04:39.890000+00:00,10,6.205,0.201,1276,9839
2025-12-07 13:04:39.984000+00:00,27,6.292,0.087,1276,9839
2025-12-07 13:04:40.128000+00:00,81,0.679,0.679,1276,9839
2025-12-07 13:04:40.158000+00:00,5,2.913,0.409,1276,9839
2025-12-07 13:04:40.290000+00:00,43,6.617,0.325,1276,9839
2025-12-07 13:04:40.571000+00:00,4,1.082,0.403,1276,9839
2025-12-07 13:04:40.612000+00:00,6,3.381,0.468,1276,9839
2025-12-07 13:04:41.038000+00:00,31,3.797,0.416,1276,9839
2025-12-07 13:04:41.175000+00:00,22,3.914,0.117,1276,9839
2025-12-07 13:04:41.284000+00:00,16,1.804,0.722,1276,9839
2025-12-07 13:04:41.367000+00:00,30,4.086,0.172,1276,9839
2025-12-07 13:04:41.486000+00:00,87,4.235,0.149,1276,9839
2025-12-07 13:04:41.624000+00:00,14,2.152,0.348,1276,9839
2025-12-07 13:04:42.058000+00:00,63,2.597,0.445,1276,9839
2025-12-07 13:04:42.107000+00:00,55,4.855,0.62,1276,9839
2025-12-07 13:04:42.291000+00:00,44,5.039,0.184,1276,9839
2025-12-07 13:04:42.432000+00:00,5,2.978,0.381,1276,9839
2025-12-07 13:04:42.750000+00:00,23,5.49,0.451,1276,9839
2025-12-07 13:04:42.926000+00:00,6,3.448,0.47,1276,9839
2025-12-07 13:04:43.298000+00:00,18,5.985,0.495,1276,9839
2025-12-07 13:04:43.328000+00:00,31,3.85,0.402,1276,9839
2025-12-07 13:04:43.362000+00:00,12,6.084,0.099,1276,9839
2025-12-07 13:04:43.609000+00:00,10,6.315,0.231,1276,9839
2025-12-07 13:04:43.624000+00:00,27,6.349,0.034,1276,9839
2025-12-07 13:04:43.624000+00:00,22,4.121,0.271,1276,9839
2025-12-07 13:04:43.921000+00:00,30,4.457,0.336,1276,9839
2025-12-07 13:04:44.099000+00:00,43,6.844,0.495,1276,9839
2025-12-07 13:04:44.108000+00:00,87,4.609,0.152,1276,9839
2025-12-07 13:04:44.491000+00:00,55,5.017,0.408,1276,9839
2025-12-07 13:04:44.745000+00:00,44,5.249,0.232,1276,9839
2025-12-07 13:04:45.214000+00:00,23,5.753,0.504,1276,9839
2025-12-07 13:04:45.526000+00:00,18,6.04,0.287,1276,9839
2025-12-07 13:04:45.746000+00:00,12,6.23,0.19,1276,9839
2025-12-07 13:04:45.954000+00:00,27,6.462,0.232,1276,9839
2025-12-07 13:04:45.984000+00:00,10,6.519,0.057,1276,9839
2025-12-07 13:04:46.558000+00:00,43,7.097,0.578,1276,9839
2025-12-07 13:04:47.308000+00:00,81,0.951,0.951,1276,9839
2025-12-07 13:04:47.987000+00:00,4,1.622,0.671,1276,9839
2025-12-07 13:04:48.609000+00:00,16,2.269,0.647,1276,9839
2025-12-07 13:04:49.024000+00:00,14,2.667,0.398,1276,9839
2025-12-07 13:04:49.501000+00:00,63,3.144,0.477,1276,9839
2025-12-07 13:04:49.897000+00:00,5,3.539,0.395,1276,9839
2025-12-07 13:04:50.140000+00:00,81,1.024,1.024,1276,9839
2025-12-07 13:04:50.513000+00:00,6,4.147,0.608,1276,9839
2025-12-07 13:04:50.825000+00:00,31,4.445,0.298,1276,9839
2025-12-07 13:04:50.971000+00:00,4,1.85,0.826,1276,9839
2025-12-07 13:04:51.140000+00:00,22,4.781,0.336,1276,9839
2025-12-07 13:04:51.560000+00:00,16,2.445,0.595,1276,9839
2025-12-07 13:04:51.646000+00:00,30,5.266,0.485,1276,9839
2025-12-07 13:04:51.978000+00:00,87,5.617,0.351,1276,9839
2025-12-07 13:04:51.989000+00:00,14,2.84,0.395,1276,9839
2025-12-07 13:04:52.473000+00:00,63,3.353,0.513,1276,9839
2025-12-07 13:04:52.483000+00:00,55,6.113,0.496,1276,9839
2025-12-07 13:04:52.775000+00:00,44,6.411,0.298,1276,9839
2025-12-07 13:04:52.808000+00:00,5,3.717,0.364,1276,9839
2025-12-07 13:04:53.154000+00:00,23,6.768,0.357,1276,9839
2025-12-07 13:04:53.408000+00:00,6,4.248,0.531,1276,9839
2025-12-07 13:04:53.607000+00:00,18,7.23,0.462,1276,9839
2025-12-07 13:04:53.640000+00:00,81,1.045,1.045,1276,9839
2025-12-07 13:04:53.866000+00:00,31,4.737,0.489,1276,9839
2025-12-07 13:04:54.007000+00:00,12,7.649,0.419,1276,9839
2025-12-07 13:04:54.331000+00:00,27,7.896,0.247,1276,9839
2025-12-07 13:04:54.340000+00:00,10,7.916,0.02,1276,9839
2025-12-07 13:04:54.358000+00:00,22,5.133,0.396,1276,9839
2025-12-07 13:04:54.603000+00:00,4,1.995,0.95,1276,9839
2025-12-07 13:04:54.672000+00:00,30,5.515,0.382,1276,9839
2025-12-07 13:04:54.694000+00:00,43,8.319,0.403,1276,9839
2025-12-07 13:04:55.046000+00:00,87,5.923,0.408,1276,9839
2025-12-07 13:04:55.139000+00:00,16,2.542,0.547,1276,9839
2025-12-07 13:04:55.525000+00:00,14,2.941,0.399,1276,9839
2025-12-07 13:04:55.586000+00:00,55,6.422,0.499,1276,9839
2025-12-07 13:04:55.828000+00:00,44,6.703,0.281,1276,9839
2025-12-07 13:04:56.010000+00:00,63,3.433,0.492,1276,9839
2025-12-07 13:04:56.284000+00:00,23,7.149,0.446,1276,9839
2025-12-07 13:04:56.345000+00:00,5,3.78,0.347,1276,9839
2025-12-07 13:04:56.671000+00:00,18,7.528,0.379,1276,9839
2025-12-07 13:04:56.938000+00:00,6,4.363,0.583,1276,9839
2025-12-07 13:04:56.938000+00:00,81,1.195,1.195,1276,9839
2025-12-07 13:04:57.166000+00:00,12,8.033,0.505,1276,9839
2025-12-07 13:04:57.474000+00:00,31,4.85,0.487,1276,9839
2025-12-07 13:04:57.553000+00:00,27,8.412,0.379,1276,9839
2025-12-07 13:04:57.626000+00:00,10,8.458,0.046,1276,9839
2025-12-07 13:04:57.890000+00:00,22,5.307,0.457,1276,9839
2025-12-07 13:04:57.998000+00:00,43,8.865,0.407,1276,9839
2025-12-07 13:04:58.003000+00:00,4,2.236,1.041,1276,9839
2025-12-07 13:04:58.248000+00:00,30,5.681,0.374,1276,9839
2025-12-07 13:04:58.572000+00:00,16,2.825,0.589,1276,9839
2025-12-07 13:04:58.590000+00:00,87,6.009,0.328,1276,9839
2025-12-07 13:04:58.924000+00:00,14,3.174,0.349,1276,9839
2025-12-07 13:04:59.296000+00:00,55,6.701,0.692,1276,9839
2025-12-07 13:04:59.444000+00:00,1,0.0,0.0,1276,9839
2025-12-07 13:04:59.487000+00:00,63,3.762,0.588,1276,9839
2025-12-07 13:04:59.564000+00:00,44,6.954,0.253,1276,9839
2025-12-07 13:04:59.734000+00:00,81,1.235,1.235,1276,9839
2025-12-07 13:04:59.858000+00:00,5,4.118,0.356,1276,9839
2025-12-07 13:04:59.967000+00:00,23,7.391,0.437,1276,9839
2025-12-07 13:05:00.483000+00:00,18,7.89,0.499,1276,9839
2025-12-07 13:05:00.592000+00:00,6,4.846,0.728,1276,9839
2025-12-07 13:05:00.686000+00:00,81,1.229,1.229,1276,9839
2025-12-07 13:05:00.795000+00:00,4,2.284,1.049,1276,9839
2025-12-07 13:05:00.811000+00:00,12,8.221,0.331,1276,9839
2025-12-07 13:05:00.967000+00:00,31,5.223,0.377,1276,9839
2025-12-07 13:05:01.170000+00:00,27,8.59,0.369,1276,9839
2025-12-07 13:05:01.424000+00:00,10,8.835,0.245,1276,9839
2025-12-07 13:05:01.460000+00:00,16,2.943,0.659,1276,9839
2025-12-07 13:05:01.509000+00:00,22,5.754,0.531,1276,9839
2025-12-07 13:05:01.740000+00:00,4,2.275,1.046,1276,9839
2025-12-07 13:05:01.771000+00:00,43,9.179,0.344,1276,9839
2025-12-07 13:05:01.829000+00:00,14,3.304,0.361,1276,9839
2025-12-07 13:05:02.013000+00:00,30,6.274,0.52,1276,9839
2025-12-07 13:05:02.288000+00:00,63,3.785,0.481,1276,9839
2025-12-07 13:05:02.356000+00:00,87,6.612,0.338,1276,9839
2025-12-07 13:05:02.435000+00:00,16,2.947,0.672,1276,9839
2025-12-07 13:05:02.778000+00:00,14,3.303,0.356,1276,9839
2025-12-07 13:05:02.787000+00:00,5,4.26,0.475,1276,9839
2025-12-07 13:05:02.938000+00:00,55,7.23,0.618,1276,9839
2025-12-07 13:05:03.016000+00:00,81,1.218,1.218,1276,9839
2025-12-07 13:05:03.239000+00:00,63,3.776,0.473,1276,9839
2025-12-07 13:05:03.239000+00:00,44,7.498,0.268,1276,9839
2025-12-07 13:05:03.471000+00:00,6,4.976,0.716,1276,9839
2025-12-07 13:05:03.658000+00:00,23,7.933,0.435,1276,9839
2025-12-07 13:05:03.731000+00:00,5,4.264,0.488,1276,9839
2025-12-07 13:05:03.888000+00:00,31,5.385,0.409,1276,9839
2025-12-07 13:05:04.059000+00:00,4,2.267,1.049,1276,9839
2025-12-07 13:05:04.233000+00:00,18,8.489,0.556,1276,9839
2025-12-07 13:05:04.420000+00:00,22,5.882,0.497,1276,9839
2025-12-07 13:05:04.451000+00:00,6,4.984,0.72,1276,9839
2025-12-07 13:05:04.488000+00:00,12,8.757,0.268,1276,9839
2025-12-07 13:05:04.783000+00:00,16,2.946,0.679,1276,9839
2025-12-07 13:05:04.827000+00:00,27,9.046,0.289,1276,9839
2025-12-07 13:05:04.862000+00:00,31,5.393,,1276,9839
2025-12-07 13:05:04.869000+00:00,30,6.349,0.467,1276,9839
2025-12-07 13:05:05.123000+00:00,14,3.297,0.351,1276,9839
2025-12-07 13:05:05.138000+00:00,10,9.399,0.353,1276,9839
2025-12-07 13:05:05.224000+00:00,87,6.719,0.37,1276,9839
2025-12-07 13:05:05.437000+00:00,22,5.89,,1276,9839
2025-12-07 13:05:05.573000+00:00,43,9.776,0.377,1276,9839
2025-12-07 13:05:05.613000+00:00,63,3.76,0.463,1276,9839
2025-12-07 13:05:05.798000+00:00,30,6.352,0.462,1276,9839
2025-12-07 13:05:05.845000+00:00,81,1.225,1.225,1276,9839
2025-12-07 13:05:05.860000+00:00,55,7.345,0.626,1276,9839
2025-12-07 13:05:06.089000+00:00,5,4.267,0.507,1276,9839
2025-12-07 13:05:06.191000+00:00,87,6.714,0.362,1276,9839
2025-12-07 13:05:06.196000+00:00,44,7.663,0.318,1276,9839
2025-12-07 13:05:06.600000+00:00,23,8.083,0.42,1276,9839
2025-12-07 13:05:06.798000+00:00,55,7.333,0.619,1276,9839
2025-12-07 13:05:06.798000+00:00,6,5.0,0.733,1276,9839
2025-12-07 13:05:06.929000+00:00,4,2.322,1.097,1276,9839
2025-12-07 13:05:07.139000+00:00,44,7.658,0.325,1276,9839
2025-12-07 13:05:07.139000+00:00,18,8.631,0.548,1276,9839
2025-12-07 13:05:07.184000+00:00,31,5.386,0.386,1276,9839
